time,seconds_elapsed,z,y,x
1772977357458540032,0.0,0.031142733592486888,-0.01702007574975378,-0.08846073759780691
1772977357508539904,0.05,0.07314417732922697,0.038694186292278374,-0.01617235555538373
1772977357558540032,0.1,0.02705444667822053,-0.001538653275478555,-0.01505448065581954
1772977357608540160,0.15,-0.02566203756383095,-0.023624197230079913,0.04894723520433413
1772977357658540032,0.2,0.012577445059602713,-0.04831724045884972,-0.04162427343500853
1772977357708539904,0.25,-0.059288117231954346,-0.08010567456460899,-0.034676387967662904
1772977357758540032,0.3,0.030323202749084,-0.05917367137732982,0.0030631504978813812
1772977357808540160,0.35,0.09661156092823847,0.1405032684095245,0.012519541271630786
1772977357858540032,0.4,0.006961767333178565,0.044456672565817534,-0.09413726932221958
1772977357908539904,0.45,-0.00937961202765764,-0.07292168241738353,-0.0021798869895718474
1772977357958540032,0.5,0.007791079191724801,0.008784207547986199,0.022337181303171163
1772977358008539904,0.55,0.013032167574605975,-0.039316518184854723,0.012369877841537856
1772977358058540032,0.6,-0.011667989567557718,-0.055976617826175634,0.02726799903098466
1772977358108540160,0.65,-0.04489878899005823,-0.03254556902688537,0.03635987657084042
1772977358158540032,0.7,-0.03510989481361881,-0.03192163925190456,0.026303462771350684
1772977358208539904,0.75,0.01955770564506583,0.027948210097535914,0.08500007553337485
1772977358258540032,0.8,0.044836176123332384,-0.0364148440222857,0.053574257319230816
1772977358308540160,0.85,-0.046988774830010994,0.019661528206631404,0.06140969249869924
1772977358358540032,0.9,0.057944344981633804,0.005559692083250869,0.00024269338974248827
1772977358408539904,0.95,-0.035209426251758276,-0.04145520282226903,-0.05671659588143538
1772977358458540032,1.0,0.02856095179259663,0.003034707045960273,-0.02872090089864848
1772977358508539904,1.05,0.16563890195293005,-0.017513973696693202,-0.05538313735845194
1772977358558540032,1.1,-0.02101353989882875,0.04570152071760031,-0.025244039886766392
1772977358608540160,1.15,-0.09138564790430218,-0.05749503135386985,-0.021742833012126636
1772977358658540032,1.2,-0.0043202617177059794,-0.04173243257834537,-0.034471344860522335
1772977358708539904,1.25,0.03669662277707427,0.06720319531459473,0.0016417565640390699
1772977358758540032,1.3,0.020925770515935613,0.03241093940517758,0.0018521378281783293
1772977358808540160,1.35,-0.06957584071673659,0.01091263546756522,0.024715631636021012
1772977358858540032,1.4,0.02216465505241057,-0.09912001143753121,-0.04315688246189092
1772977358908539904,1.45,-0.01937659164812823,0.00977585288763262,-0.023977935207926925
1772977358958540032,1.5,-0.036519778065340854,-0.02481405518057281,-0.042568634211163595
1772977359008539904,1.55,-0.059424068310577276,-0.10998576890469261,-0.02292007148072729
1772977359058540032,1.6,0.0868920640662327,-0.04733546439733469,0.11500820148488078
1772977359108540160,1.65,0.038750354614621126,0.05505905254228786,0.09987460607733147
1772977359158540032,1.7,0.06207411998604773,0.02567694258793169,0.026912296592896113
1772977359208539904,1.75,0.012566625204956267,0.07884910198772514,0.02092021643611522
1772977359258540032,1.8,0.013119239821960397,-0.11497031831615057,0.0747770816825752
1772977359308540160,1.85,0.00708877316441066,-0.028130841673222835,0.07472613669188166
1772977359358540032,1.9,0.008735493524355525,0.03715784934490159,-0.03871187242880175
1772977359408539904,1.95,-0.017483926496806013,-0.0068233915010790964,0.005812072998417818
1772977359458540032,2.0,0.11626214091895698,0.045864547070741585,0.11561399257740004
1772977359508539904,2.05,-0.01783257114368657,0.10613609238358504,-0.048258450372749284
1772977359558540032,2.1,0.04850081773729815,-0.025374375019901446,0.08093167210445984
1772977359608540160,2.15,-0.02187099554342936,-0.05607870626358833,0.013274847370715298
1772977359658540032,2.2,0.013588202867132455,-0.04125961712650445,-0.016247590921421567
1772977359708539904,2.25,0.03217823549204251,0.04184039374622265,-0.08541703531837158
1772977359758540032,2.3,-0.054290597730239545,-0.02989286644112923,0.09019902716836446
1772977359808540160,2.35,-0.00046180753493150426,0.0031907594011162258,-0.04976108444244304
1772977359858540032,2.4,-0.0074778333561537035,0.026654528564739585,-0.05615144565920186
